exp_id,exp_letter,repetition,process_type,pid,ppid,sleep_duration,action,log_file
B0,B,0,G,53081,53080,0,other,93.log
B0,B,0,G,53081,53080,0,other,93.log
B0,B,0,G,53081,53080,0,other,93.log
B0,B,0,G,53081,53080,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B1,B,1,C,53082,53079,0,other,93.log
B1,B,1,C,53082,53079,0,other,93.log
B1,B,1,C,53082,53079,0,other,93.log
B1,B,1,C,53082,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B1,B,1,G,53083,53082,0,other,93.log
B1,B,1,G,53083,53082,0,other,93.log
B1,B,1,G,53083,53082,0,other,93.log
B1,B,1,G,53083,53082,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B2,B,2,C,53084,53079,0,other,93.log
B2,B,2,C,53084,53079,0,other,93.log
B2,B,2,C,53084,53079,0,other,93.log
B2,B,2,C,53084,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B2,B,2,G,53085,53084,0,other,93.log
B2,B,2,G,53085,53084,0,other,93.log
B2,B,2,G,53085,53084,0,other,93.log
B2,B,2,G,53085,53084,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B3,B,3,C,53086,53079,0,other,93.log
B3,B,3,C,53086,53079,0,other,93.log
B3,B,3,C,53086,53079,0,other,93.log
B3,B,3,C,53086,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B3,B,3,G,53087,53086,0,other,93.log
B3,B,3,G,53087,53086,0,other,93.log
B3,B,3,G,53087,53086,0,other,93.log
B3,B,3,G,53087,53086,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B4,B,4,C,53088,53079,0,other,93.log
B4,B,4,C,53088,53079,0,other,93.log
B4,B,4,C,53088,53079,0,other,93.log
B4,B,4,C,53088,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B4,B,4,G,53089,53088,0,other,93.log
B4,B,4,G,53089,53088,0,other,93.log
B4,B,4,G,53089,53088,0,other,93.log
B4,B,4,G,53089,53088,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B5,B,5,C,53090,53079,0,other,93.log
B5,B,5,C,53090,53079,0,other,93.log
B5,B,5,C,53090,53079,0,other,93.log
B5,B,5,C,53090,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B5,B,5,G,53091,53090,0,other,93.log
B5,B,5,G,53091,53090,0,other,93.log
B5,B,5,G,53091,53090,0,other,93.log
B5,B,5,G,53091,53090,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B6,B,6,C,53092,53079,0,other,93.log
B6,B,6,C,53092,53079,0,other,93.log
B6,B,6,C,53092,53079,0,other,93.log
B6,B,6,C,53092,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B6,B,6,G,53093,53092,0,other,93.log
B6,B,6,G,53093,53092,0,other,93.log
B6,B,6,G,53093,53092,0,other,93.log
B6,B,6,G,53093,53092,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B7,B,7,C,53094,53079,0,other,93.log
B7,B,7,C,53094,53079,0,other,93.log
B7,B,7,C,53094,53079,0,other,93.log
B7,B,7,C,53094,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B7,B,7,G,53095,53094,0,other,93.log
B7,B,7,G,53095,53094,0,other,93.log
B7,B,7,G,53095,53094,0,other,93.log
B7,B,7,G,53095,53094,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B8,B,8,C,53096,53079,0,other,93.log
B8,B,8,C,53096,53079,0,other,93.log
B8,B,8,C,53096,53079,0,other,93.log
B8,B,8,C,53096,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B8,B,8,G,53097,53096,0,other,93.log
B8,B,8,G,53097,53096,0,other,93.log
B8,B,8,G,53097,53096,0,other,93.log
B8,B,8,G,53097,53096,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B9,B,9,C,53098,53079,0,other,93.log
B9,B,9,C,53098,53079,0,other,93.log
B9,B,9,C,53098,53079,0,other,93.log
B9,B,9,C,53098,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
B9,B,9,G,53099,53098,0,other,93.log
B9,B,9,G,53099,53098,0,other,93.log
B9,B,9,G,53099,53098,0,other,93.log
B9,B,9,G,53099,53098,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
C0,C,0,G,53101,53100,0,other,93.log
C0,C,0,G,53101,53100,0,other,93.log
C0,C,0,G,53101,53100,0,other,93.log
C0,C,0,G,53101,53100,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
C0,C,0,C,53100,53079,0,other,93.log
C0,C,0,C,53100,53079,100,other,93.log
C0,C,0,C,53100,53079,0,other,93.log
C0,C,0,C,53100,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
C1,C,1,G,53103,53102,0,other,93.log
C1,C,1,G,53103,53102,0,other,93.log
C1,C,1,G,53103,53102,0,other,93.log
C1,C,1,G,53103,53102,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
C1,C,1,C,53102,53079,0,other,93.log
C1,C,1,C,53102,53079,100,other,93.log
C1,C,1,C,53102,53079,0,other,93.log
C1,C,1,C,53102,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
C2,C,2,G,53105,53104,0,other,93.log
C2,C,2,G,53105,53104,0,other,93.log
C2,C,2,G,53105,53104,0,other,93.log
C2,C,2,G,53105,53104,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
C2,C,2,C,53104,53079,0,other,93.log
C2,C,2,C,53104,53079,100,other,93.log
C2,C,2,C,53104,53079,0,other,93.log
C2,C,2,C,53104,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
C3,C,3,G,53107,53106,0,other,93.log
C3,C,3,G,53107,53106,0,other,93.log
C3,C,3,G,53107,53106,0,other,93.log
C3,C,3,G,53107,53106,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
C3,C,3,C,53106,53079,0,other,93.log
C3,C,3,C,53106,53079,100,other,93.log
C3,C,3,C,53106,53079,0,other,93.log
C3,C,3,C,53106,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
C4,C,4,G,53109,53108,0,other,93.log
C4,C,4,G,53109,53108,0,other,93.log
C4,C,4,G,53109,53108,0,other,93.log
C4,C,4,G,53109,53108,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
C4,C,4,C,53108,53079,0,other,93.log
C4,C,4,C,53108,53079,100,other,93.log
C4,C,4,C,53108,53079,0,other,93.log
C4,C,4,C,53108,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
D0,D,0,C,53110,53079,0,other,93.log
D0,D,0,C,53110,53079,0,other,93.log
D0,D,0,C,53110,53079,0,other,93.log
D0,D,0,C,53110,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
D0,D,0,G,53111,53110,0,other,93.log
D0,D,0,G,53111,53110,100,other,93.log
D0,D,0,G,53111,1,0,other,93.log
D0,D,0,G,53111,1,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
D1,D,1,C,53112,53079,0,other,93.log
D1,D,1,C,53112,53079,0,other,93.log
D1,D,1,C,53112,53079,0,other,93.log
D1,D,1,C,53112,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
D1,D,1,G,53113,53112,0,other,93.log
D1,D,1,G,53113,53112,100,other,93.log
D1,D,1,G,53113,1,0,other,93.log
D1,D,1,G,53113,1,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
D2,D,2,G,53115,53114,0,other,93.log
D2,D,2,G,53115,53114,100,other,93.log
D2,D,2,G,53115,53114,0,other,93.log
D2,D,2,G,53115,53114,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
D2,D,2,C,53114,53079,0,other,93.log
D2,D,2,C,53114,53079,0,other,93.log
D2,D,2,C,53114,53079,0,other,93.log
D2,D,2,C,53114,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
D3,D,3,C,53116,53079,0,other,93.log
D3,D,3,C,53116,53079,0,other,93.log
D3,D,3,C,53116,53079,0,other,93.log
D3,D,3,C,53116,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
D3,D,3,G,53117,53116,0,other,93.log
D3,D,3,G,53117,53116,100,other,93.log
D3,D,3,G,53117,1,0,other,93.log
D3,D,3,G,53117,1,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
D4,D,4,C,53118,53079,0,other,93.log
D4,D,4,C,53118,53079,0,other,93.log
D4,D,4,C,53118,53079,0,other,93.log
D4,D,4,C,53118,53079,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
M0,M,0,M,53079,49286,0,other,93.log
D4,D,4,G,53119,53118,0,other,93.log
D4,D,4,G,53119,53118,100,other,93.log
D4,D,4,G,53119,1,0,other,93.log
D4,D,4,G,53119,1,0,other,93.log
M0,M,0,M,54600,49286,0,other,130.log
B0,B,0,C,54601,54600,0,other,130.log
B0,B,0,C,54601,54600,0,other,130.log
B0,B,0,C,54601,54600,0,other,130.log
B0,B,0,C,54601,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B0,B,0,G,54602,54601,0,other,130.log
B0,B,0,G,54602,54601,0,other,130.log
B0,B,0,G,54602,54601,0,other,130.log
B0,B,0,G,54602,54601,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B1,B,1,G,54604,54603,0,other,130.log
B1,B,1,G,54604,54603,0,other,130.log
B1,B,1,G,54604,54603,0,other,130.log
B1,B,1,G,54604,54603,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B1,B,1,C,54603,54600,0,other,130.log
B1,B,1,C,54603,54600,0,other,130.log
B1,B,1,C,54603,54600,0,other,130.log
B1,B,1,C,54603,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B2,B,2,C,54605,54600,0,other,130.log
B2,B,2,C,54605,54600,0,other,130.log
B2,B,2,C,54605,54600,0,other,130.log
B2,B,2,C,54605,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B2,B,2,G,54606,54605,0,other,130.log
B2,B,2,G,54606,54605,0,other,130.log
B2,B,2,G,54606,54605,0,other,130.log
B2,B,2,G,54606,54605,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B3,B,3,C,54607,54600,0,other,130.log
B3,B,3,C,54607,54600,0,other,130.log
B3,B,3,C,54607,54600,0,other,130.log
B3,B,3,C,54607,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B3,B,3,G,54608,54607,0,other,130.log
B3,B,3,G,54608,54607,0,other,130.log
B3,B,3,G,54608,54607,0,other,130.log
B3,B,3,G,54608,54607,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B4,B,4,C,54609,54600,0,other,130.log
B4,B,4,C,54609,54600,0,other,130.log
B4,B,4,C,54609,54600,0,other,130.log
B4,B,4,C,54609,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B4,B,4,G,54610,54609,0,other,130.log
B4,B,4,G,54610,54609,0,other,130.log
B4,B,4,G,54610,54609,0,other,130.log
B4,B,4,G,54610,54609,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B5,B,5,C,54611,54600,0,other,130.log
B5,B,5,C,54611,54600,0,other,130.log
B5,B,5,C,54611,54600,0,other,130.log
B5,B,5,C,54611,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B5,B,5,G,54612,54611,0,other,130.log
B5,B,5,G,54612,54611,0,other,130.log
B5,B,5,G,54612,54611,0,other,130.log
B5,B,5,G,54612,54611,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B6,B,6,C,54613,54600,0,other,130.log
B6,B,6,C,54613,54600,0,other,130.log
B6,B,6,C,54613,54600,0,other,130.log
B6,B,6,C,54613,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B6,B,6,G,54614,54613,0,other,130.log
B6,B,6,G,54614,54613,0,other,130.log
B6,B,6,G,54614,54613,0,other,130.log
B6,B,6,G,54614,54613,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B7,B,7,C,54615,54600,0,other,130.log
B7,B,7,C,54615,54600,0,other,130.log
B7,B,7,C,54615,54600,0,other,130.log
B7,B,7,C,54615,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B7,B,7,G,54616,54615,0,other,130.log
B7,B,7,G,54616,54615,0,other,130.log
B7,B,7,G,54616,54615,0,other,130.log
B7,B,7,G,54616,54615,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B8,B,8,C,54617,54600,0,other,130.log
B8,B,8,C,54617,54600,0,other,130.log
B8,B,8,C,54617,54600,0,other,130.log
B8,B,8,C,54617,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B8,B,8,G,54618,54617,0,other,130.log
B8,B,8,G,54618,54617,0,other,130.log
B8,B,8,G,54618,54617,0,other,130.log
B8,B,8,G,54618,54617,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B9,B,9,G,54620,54619,0,other,130.log
B9,B,9,G,54620,54619,0,other,130.log
B9,B,9,G,54620,54619,0,other,130.log
B9,B,9,G,54620,54619,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
B9,B,9,C,54619,54600,0,other,130.log
B9,B,9,C,54619,54600,0,other,130.log
B9,B,9,C,54619,54600,0,other,130.log
B9,B,9,C,54619,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
C0,C,0,G,54622,54621,0,other,130.log
C0,C,0,G,54622,54621,0,other,130.log
C0,C,0,G,54622,54621,0,other,130.log
C0,C,0,G,54622,54621,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
C0,C,0,C,54621,54600,0,other,130.log
C0,C,0,C,54621,54600,100,other,130.log
C0,C,0,C,54621,54600,0,other,130.log
C0,C,0,C,54621,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
C1,C,1,G,54624,54623,0,other,130.log
C1,C,1,G,54624,54623,0,other,130.log
C1,C,1,G,54624,54623,0,other,130.log
C1,C,1,G,54624,54623,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
C1,C,1,C,54623,54600,0,other,130.log
C1,C,1,C,54623,54600,100,other,130.log
C1,C,1,C,54623,54600,0,other,130.log
C1,C,1,C,54623,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
C2,C,2,G,54626,54625,0,other,130.log
C2,C,2,G,54626,54625,0,other,130.log
C2,C,2,G,54626,54625,0,other,130.log
C2,C,2,G,54626,54625,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
C2,C,2,C,54625,54600,0,other,130.log
C2,C,2,C,54625,54600,100,other,130.log
C2,C,2,C,54625,54600,0,other,130.log
C2,C,2,C,54625,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
C3,C,3,G,54628,54627,0,other,130.log
C3,C,3,G,54628,54627,0,other,130.log
C3,C,3,G,54628,54627,0,other,130.log
C3,C,3,G,54628,54627,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
C3,C,3,C,54627,54600,0,other,130.log
C3,C,3,C,54627,54600,100,other,130.log
C3,C,3,C,54627,54600,0,other,130.log
C3,C,3,C,54627,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
C4,C,4,G,54630,54629,0,other,130.log
C4,C,4,G,54630,54629,0,other,130.log
C4,C,4,G,54630,54629,0,other,130.log
C4,C,4,G,54630,54629,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
C4,C,4,C,54629,54600,0,other,130.log
C4,C,4,C,54629,54600,100,other,130.log
C4,C,4,C,54629,54600,0,other,130.log
C4,C,4,C,54629,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
D0,D,0,C,54631,54600,0,other,130.log
D0,D,0,C,54631,54600,0,other,130.log
D0,D,0,C,54631,54600,0,other,130.log
D0,D,0,C,54631,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
D0,D,0,G,54632,54631,0,other,130.log
D0,D,0,G,54632,54631,100,other,130.log
D0,D,0,G,54632,1,0,other,130.log
D0,D,0,G,54632,1,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
D1,D,1,C,54633,54600,0,other,130.log
D1,D,1,C,54633,54600,0,other,130.log
D1,D,1,C,54633,54600,0,other,130.log
D1,D,1,C,54633,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
D1,D,1,G,54634,54633,0,other,130.log
D1,D,1,G,54634,54633,100,other,130.log
D1,D,1,G,54634,1,0,other,130.log
D1,D,1,G,54634,1,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
D2,D,2,C,54635,54600,0,other,130.log
D2,D,2,C,54635,54600,0,other,130.log
D2,D,2,C,54635,54600,0,other,130.log
D2,D,2,C,54635,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
D2,D,2,G,54636,54635,0,other,130.log
D2,D,2,G,54636,54635,100,other,130.log
D2,D,2,G,54636,1,0,other,130.log
D2,D,2,G,54636,1,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
D3,D,3,C,54637,54600,0,other,130.log
D3,D,3,C,54637,54600,0,other,130.log
D3,D,3,C,54637,54600,0,other,130.log
D3,D,3,C,54637,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
D3,D,3,G,54638,54637,0,other,130.log
D3,D,3,G,54638,54637,100,other,130.log
D3,D,3,G,54638,1,0,other,130.log
D3,D,3,G,54638,1,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
D4,D,4,C,54639,54600,0,other,130.log
D4,D,4,C,54639,54600,0,other,130.log
D4,D,4,C,54639,54600,0,other,130.log
D4,D,4,C,54639,54600,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
M0,M,0,M,54600,49286,0,other,130.log
D4,D,4,G,54640,54639,0,other,130.log
D4,D,4,G,54640,54639,100,other,130.log
D4,D,4,G,54640,1,0,other,130.log
D4,D,4,G,54640,1,0,other,130.log
M0,M,0,M,52131,49286,0,other,70.log
B0,B,0,C,52132,52131,0,other,70.log
B0,B,0,C,52132,52131,0,other,70.log
B0,B,0,C,52132,52131,0,other,70.log
B0,B,0,C,52132,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B0,B,0,G,52133,52132,0,other,70.log
B0,B,0,G,52133,52132,0,other,70.log
B0,B,0,G,52133,52132,0,other,70.log
B0,B,0,G,52133,52132,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B1,B,1,C,52134,52131,0,other,70.log
B1,B,1,C,52134,52131,0,other,70.log
B1,B,1,C,52134,52131,0,other,70.log
B1,B,1,C,52134,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B1,B,1,G,52135,52134,0,other,70.log
B1,B,1,G,52135,52134,0,other,70.log
B1,B,1,G,52135,52134,0,other,70.log
B1,B,1,G,52135,52134,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B2,B,2,C,52136,52131,0,other,70.log
B2,B,2,C,52136,52131,0,other,70.log
B2,B,2,C,52136,52131,0,other,70.log
B2,B,2,C,52136,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B2,B,2,G,52137,52136,0,other,70.log
B2,B,2,G,52137,52136,0,other,70.log
B2,B,2,G,52137,1,0,other,70.log
B2,B,2,G,52137,1,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B3,B,3,C,52138,52131,0,other,70.log
B3,B,3,C,52138,52131,0,other,70.log
B3,B,3,C,52138,52131,0,other,70.log
B3,B,3,C,52138,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B3,B,3,G,52139,52138,0,other,70.log
B3,B,3,G,52139,52138,0,other,70.log
B3,B,3,G,52139,52138,0,other,70.log
B3,B,3,G,52139,52138,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B4,B,4,C,52140,52131,0,other,70.log
B4,B,4,C,52140,52131,0,other,70.log
B4,B,4,C,52140,52131,0,other,70.log
B4,B,4,C,52140,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B4,B,4,G,52141,52140,0,other,70.log
B4,B,4,G,52141,52140,0,other,70.log
B4,B,4,G,52141,52140,0,other,70.log
B4,B,4,G,52141,52140,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B5,B,5,C,52142,52131,0,other,70.log
B5,B,5,C,52142,52131,0,other,70.log
B5,B,5,C,52142,52131,0,other,70.log
B5,B,5,C,52142,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B5,B,5,G,52143,52142,0,other,70.log
B5,B,5,G,52143,52142,0,other,70.log
B5,B,5,G,52143,52142,0,other,70.log
B5,B,5,G,52143,52142,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B6,B,6,C,52144,52131,0,other,70.log
B6,B,6,C,52144,52131,0,other,70.log
B6,B,6,C,52144,52131,0,other,70.log
B6,B,6,C,52144,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B6,B,6,G,52145,52144,0,other,70.log
B6,B,6,G,52145,52144,0,other,70.log
B6,B,6,G,52145,52144,0,other,70.log
B6,B,6,G,52145,52144,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B7,B,7,C,52146,52131,0,other,70.log
B7,B,7,C,52146,52131,0,other,70.log
B7,B,7,C,52146,52131,0,other,70.log
B7,B,7,C,52146,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B7,B,7,G,52147,52146,0,other,70.log
B7,B,7,G,52147,52146,0,other,70.log
B7,B,7,G,52147,52146,0,other,70.log
B7,B,7,G,52147,52146,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B8,B,8,C,52148,52131,0,other,70.log
B8,B,8,C,52148,52131,0,other,70.log
B8,B,8,C,52148,52131,0,other,70.log
B8,B,8,C,52148,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B8,B,8,G,52149,52148,0,other,70.log
B8,B,8,G,52149,52148,0,other,70.log
B8,B,8,G,52149,52148,0,other,70.log
B8,B,8,G,52149,52148,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B9,B,9,C,52150,52131,0,other,70.log
B9,B,9,C,52150,52131,0,other,70.log
B9,B,9,C,52150,52131,0,other,70.log
B9,B,9,C,52150,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
B9,B,9,G,52151,52150,0,other,70.log
B9,B,9,G,52151,52150,0,other,70.log
B9,B,9,G,52151,52150,0,other,70.log
B9,B,9,G,52151,52150,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
C0,C,0,G,52153,52152,0,other,70.log
C0,C,0,G,52153,52152,0,other,70.log
C0,C,0,G,52153,52152,0,other,70.log
C0,C,0,G,52153,52152,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
C0,C,0,C,52152,52131,0,other,70.log
C0,C,0,C,52152,52131,100,other,70.log
C0,C,0,C,52152,52131,0,other,70.log
C0,C,0,C,52152,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
C1,C,1,G,52155,52154,0,other,70.log
C1,C,1,G,52155,52154,0,other,70.log
C1,C,1,G,52155,52154,0,other,70.log
C1,C,1,G,52155,52154,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
C1,C,1,C,52154,52131,0,other,70.log
C1,C,1,C,52154,52131,100,other,70.log
C1,C,1,C,52154,52131,0,other,70.log
C1,C,1,C,52154,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
C2,C,2,G,52157,52156,0,other,70.log
C2,C,2,G,52157,52156,0,other,70.log
C2,C,2,G,52157,52156,0,other,70.log
C2,C,2,G,52157,52156,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
C2,C,2,C,52156,52131,0,other,70.log
C2,C,2,C,52156,52131,100,other,70.log
C2,C,2,C,52156,52131,0,other,70.log
C2,C,2,C,52156,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
C3,C,3,G,52159,52158,0,other,70.log
C3,C,3,G,52159,52158,0,other,70.log
C3,C,3,G,52159,52158,0,other,70.log
C3,C,3,G,52159,52158,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
C3,C,3,C,52158,52131,0,other,70.log
C3,C,3,C,52158,52131,100,other,70.log
C3,C,3,C,52158,52131,0,other,70.log
C3,C,3,C,52158,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
C4,C,4,G,52161,52160,0,other,70.log
C4,C,4,G,52161,52160,0,other,70.log
C4,C,4,G,52161,52160,0,other,70.log
C4,C,4,G,52161,52160,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
C4,C,4,C,52160,52131,0,other,70.log
C4,C,4,C,52160,52131,100,other,70.log
C4,C,4,C,52160,52131,0,other,70.log
C4,C,4,C,52160,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
D0,D,0,C,52162,52131,0,other,70.log
D0,D,0,C,52162,52131,0,other,70.log
D0,D,0,C,52162,52131,0,other,70.log
D0,D,0,C,52162,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
D0,D,0,G,52163,52162,0,other,70.log
D0,D,0,G,52163,52162,100,other,70.log
D0,D,0,G,52163,1,0,other,70.log
D0,D,0,G,52163,1,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
D1,D,1,C,52164,52131,0,other,70.log
D1,D,1,C,52164,52131,0,other,70.log
D1,D,1,C,52164,52131,0,other,70.log
D1,D,1,C,52164,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
D1,D,1,G,52165,52164,0,other,70.log
D1,D,1,G,52165,52164,100,other,70.log
D1,D,1,G,52165,1,0,other,70.log
D1,D,1,G,52165,1,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
D2,D,2,C,52166,52131,0,other,70.log
D2,D,2,C,52166,52131,0,other,70.log
D2,D,2,C,52166,52131,0,other,70.log
D2,D,2,C,52166,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
D2,D,2,G,52167,52166,0,other,70.log
D2,D,2,G,52167,52166,100,other,70.log
D2,D,2,G,52167,1,0,other,70.log
D2,D,2,G,52167,1,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
D3,D,3,C,52168,52131,0,other,70.log
D3,D,3,C,52168,52131,0,other,70.log
D3,D,3,C,52168,52131,0,other,70.log
D3,D,3,C,52168,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
D3,D,3,G,52169,52168,0,other,70.log
D3,D,3,G,52169,52168,100,other,70.log
D3,D,3,G,52169,1,0,other,70.log
D3,D,3,G,52169,1,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
D4,D,4,C,52170,52131,0,other,70.log
D4,D,4,C,52170,52131,0,other,70.log
D4,D,4,C,52170,52131,0,other,70.log
D4,D,4,C,52170,52131,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
M0,M,0,M,52131,49286,0,other,70.log
D4,D,4,G,52171,52170,0,other,70.log
D4,D,4,G,52171,52170,100,other,70.log
D4,D,4,G,52171,1,0,other,70.log
D4,D,4,G,52171,1,0,other,70.log
M0,M,0,M,52172,49286,0,other,71.log
B0,B,0,G,52174,52173,0,other,71.log
B0,B,0,G,52174,52173,0,other,71.log
